YEAR,ZIP CODE,avg_income
2008,77433,80773.08479689689
2008,77434,38571.86234817814
2008,77435,52434.40366972477
2008,77437,46246.959775491116
2008,77441,135092.64432029796
2008,77442,42042.98642533937
2008,77444,45672.13114754098
2008,77445,50587.52556237219
2008,77446,32093.3908045977
2008,77447,59202.022286421794
2008,77448,44120.23460410557
2008,77449,46452.548401987675
2008,77450,99252.6128902586
2008,77455,45760.6936416185
2008,77456,41964.41947565543
2008,77457,47042.70462633452
2008,77459,91901.24282230788
2008,77461,51327.781633125145
2008,77464,51900.0
2008,77465,40741.442097596504
2008,77466,65644.7963800905
2008,77469,64832.06803767057
2008,77471,38458.68806699233
2008,77474,53298.88515307025
2008,77475,48062.5
2008,77476,70973.68421052632
2008,77477,45439.900867410164
2008,77478,93622.49163879598
2008,77479,130089.1893648833
2008,77480,53772.5321888412
2008,77482,48319.639278557115
2008,77484,55144.52617914323
2008,77485,47478.04878048781
2008,77486,56169.55684007707
2008,77487,92539.65183752417
2008,77488,43705.71524064171
2008,77489,39034.16965352449
2008,77491,59668.98148148148
2008,77492,68601.83066361556
2008,77493,66112.60556771974
2008,77494,118248.89025622995
2008,77496,66191.60104986877
2008,77497,60429.92424242424
2008,77498,58692.65367316342
2008,77501,41434.44730077121
2008,77502,36243.25454925748
2008,77503,37375.74677706739
2008,77504,46140.87837837838
2008,77505,64039.69245555022
2008,77506,29823.324418510416
2008,77508,60296.969696969696
2008,77510,56516.33067666823
2008,77511,49069.782679917
2008,77512,52550.3144654088
2008,77514,53323.5807860262
2008,77515,51116.75539113958
2008,77516,46299.50083194675
2008,77517,61319.29555895865
2008,77518,40403.3031433138
2008,77519,48306.26450116009
2008,77520,46157.007809288945
2008,77521,54802.519280205655
2008,77522,58582.47422680412
2008,77523,73592.17096065509
2008,77530,39978.42975206611
2008,77531,43204.76858345021
2008,77532,58370.60005240632
2008,77533,41221.130221130225
2008,77534,59167.7367576244
2008,77535,50224.590613850516
2008,77536,64817.1983738717
2008,77538,50421.05263157895
2008,77539,53406.3420442439
2008,77541,39985.07692307692
2008,77542,51471.354166666664
2008,77545,43108.64575363428
2008,77546,100500.926057843
2008,77547,33295.19628099174
2008,77549,89671.90226876091
2008,77550,36876.20561738209
2008,77551,47917.85216178522
2008,77552,54487.28813559322
2008,77553,68918.81188118811
2008,77554,100458.90203215044
2008,77560,41377.1186440678
2008,77561,52856.09756097561
2008,77562,51916.22481442206
2008,77563,45992.01198202696
2008,77564,46346.097201767305
2008,77565,120003.47771103383
2008,77566,77581.41639640999
2008,77568,40376.94658710522
2008,77571,56982.739351794364
2008,77572,63392.98245614035
2008,77573,81325.66064210069
2008,77574,61406.11961057023
2008,77575,52708.59649122807
2008,77577,54952.741020793954
2008,77578,75962.95636687444
2008,77580,76120.82957619477
2008,77581,74933.17618682163
2008,77582,38981.59509202454
2008,77583,50605.28813559322
2008,77584,82296.04360695979
2008,77585,43408.719346049045
2008,77586,91944.52420016407
2008,77587,31790.74131998749
2008,77588,79402.81690140846
2008,77590,43016.61103163249
2008,77591,38733.71408174192
2008,77592,51561.55778894472
2008,77597,50554.140127388535
2008,77598,42265.52353896104
2008,77611,59307.48734345857
2008,77612,48752.76967930029
2008,77613,51728.29131652661
2008,77614,43150.47021943574
2008,77615,44468.64686468647
2008,77616,47282.47422680412
2008,77619,48243.33196553139
2008,77622,66237.83031988873
2008,77624,37958.115183246075
2008,77625,48620.22090059473
2008,77626,52238.292011019286
2008,77627,56832.00908059024
2008,77629,60155.1724137931
2008,77630,45568.86939036651
2008,77631,58457.471264367814
2008,77632,57078.78650667874
2008,77639,45880.733944954125
2008,77640,33547.56810726002
2008,77641,34841.269841269845
2008,77642,38034.52339688042
2008,77650,38406.528189910976
2008,77651,63431.33745525545
2008,77656,45095.16511077052
2008,77657,82034.27895981088
2008,77659,64248.96646761599
2008,77660,40382.78931750742
2008,77661,42439.10256410256
2008,77662,43728.912213740456
2008,77663,62868.0981595092
2008,77664,45009.90990990991
2008,77665,47815.2841781874
2008,77670,42020.76124567474
2008,77701,27671.297100191005
2008,77702,59360.803324099725
2008,77703,24676.26404494382
2008,77704,119225.71428571429
2008,77705,37976.54867256637
2008,77706,93469.42446043165
2008,77707,55517.093444161415
2008,77708,39754.05669599218
2008,77713,60511.27962085308
2008,77720,80972.92418772563
2008,77725,26653.386454183266
2008,77726,72015.1724137931
2008,77801,26950.383304940377
2008,77802,60067.2103763388
2008,77803,26914.799820062977
2008,77805,61267.59339704605
2008,77806,39529.52029520295
2008,77807,50717.47737556561
2008,77808,59249.58158995816
2008,77830,48476.97368421053
2008,77831,39287.775891341254
2008,77833,53533.93826172049
2008,77834,70532.3435843054
2008,77835,58137.93103448276
2008,77836,46030.95782256389
2008,77837,36156.80473372781
2008,77840,30881.581027667984
2008,77841,38230.24054982818
2008,77842,69041.95804195805
2008,77845,79320.74976372992
2008,77853,47116.42411642412
2008,77856,86301.27523910733
2008,77857,47235.89743589744
2008,77859,37190.82691663877
2008,77861,46591.14315139032
2008,77863,42294.77611940299
2008,77864,36208.503937007874
2008,77865,47820.51282051282
2008,77868,42550.82319255548
2008,77871,50439.92120814182
2008,77872,41445.03311258278
2008,77873,64673.00380228137
2008,77878,41738.359201773834
2008,77879,43211.304807184366
2008,77880,45187.654320987655
2008,77901,39035.37107792057
2008,77902,159020.6349206349
2008,77903,74324.18524871355
2008,77904,67555.20674499955
2008,77905,52368.59288279465
2008,77951,32170.61143984221
2008,77954,47461.23491179202
2008,77957,46447.86795048143
2008,77962,48823.724320742214
2008,77963,52618.96476729013
2008,77964,54358.71075298694
2008,77968,60422.43645924627
2008,77971,46611.979166666664
2008,77975,41401.65876777251
2008,77977,36033.950617283954
2008,77978,47671.64179104478
2008,77979,44225.086625086624
2008,77982,56937.62183235867
2008,77983,37710.23427866831
2008,77984,44594.18070444104
2008,77988,34812.849162011174
2008,77990,36605.42168674699
2008,77995,45579.13043478261
2008,78002,32369.343065693432
2008,78003,47428.923988154
2008,78004,73979.9331103679
2008,78005,36972.31833910035
2008,78006,99130.25458851391
2008,78009,51950.59923998831
2008,78010,52024.03495994173
2008,78011,36313.95348837209
2008,78013,53717.1464330413
2008,78014,33097.29418537709
2008,78015,131225.95520421606
2008,78016,40675.019176681155
2008,78017,33817.29323308271
2008,78019,38278.35051546392
2008,78022,68457.66030347528
2008,78023,85483.84074941452
2008,78024,86868.27195467422
2008,78025,49597.12837837838
2008,78026,39662.278897573015
2008,78028,54002.867777167616
2008,78029,75835.63535911602
2008,78039,38677.458033573144
2008,78040,24585.86591073901
2008,78041,45925.24961289978
2008,78042,168563.01531213193
2008,78043,30914.576802507836
2008,78044,81414.04140414041
2008,78045,51647.326027910465
2008,78046,23932.461457686983
2008,78050,31105.150214592275
2008,78052,39179.47813822285
2008,78054,26219.607843137255
2008,78055,74998.585572843
2008,78056,79896.4613368283
2008,78057,35755.154639175256
2008,78058,44226.03978300181
2008,78059,35686.710459828195
2008,78061,33650.96418732782
2008,78063,52963.46555323591
2008,78064,46757.3787772312
2008,78065,31701.583434835567
2008,78066,64658.46153846154
2008,78067,64307.692307692305
2008,78069,33195.21912350597
2008,78070,77859.56033528388
2008,78071,49384.01697312589
2008,78072,64621.35922330097
2008,78073,31371.464887194154
2008,78076,44297.42173112339
2008,78101,50329.52691680261
2008,78102,37178.781656399726
2008,78104,87770.78085642317
2008,78108,56917.62152777778
2008,78109,40009.42151874882
2008,78112,30962.756052141525
2008,78113,49798.582995951416
2008,78114,45357.576508487175
2008,78117,44816.84981684982
2008,78118,39050.355450236966
2008,78119,37929.36991869919
2008,78121,59911.70345689296
2008,78123,56275.720164609054
2008,78124,44268.44642195031
2008,78130,47991.09241149268
2008,78131,64849.894291754754
2008,78132,88134.87038585593
2008,78133,52487.905920085526
2008,78140,35998.487140695914
2008,78141,42225.35211267605
2008,78146,59152.10355987055
2008,78147,47578.2038345106
2008,78148,48778.46613971374
2008,78151,38970.27972027972
2008,78152,52813.81118881119
2008,78154,56542.422932872374
2008,78155,42657.834286019555
2008,78156,41798.4496124031
2008,78159,31426.553672316386
2008,78160,45410.49382716049
2008,78161,45106.21761658031
2008,78163,79266.16805983282
2008,78164,49330.55885850178
2008,78201,27689.518855656697
2008,78202,18905.088622069754
2008,78203,20642.279880901744
2008,78204,31152.404747033106
2008,78205,176881.1188811189
2008,78207,21403.73077342642
2008,78208,22592.20779220779
2008,78209,133049.03866925903
2008,78210,26626.050150708652
2008,78211,22642.625982431808
2008,78212,85966.20120596635
2008,78213,38898.50892468437
2008,78214,24285.641025641027
2008,78215,47527.918781725886
2008,78216,54173.92719579016
2008,78217,43623.622656098974
2008,78218,38128.93982808023
2008,78219,29727.808814400993
2008,78220,27233.660130718956
2008,78221,26768.821190267576
2008,78222,34960.444674250255
2008,78223,30550.65010673394
2008,78224,28166.156711454038
2008,78225,25151.0496671787
2008,78226,24161.53553781832
2008,78227,27650.929752066117
2008,78228,28688.5626275153
2008,78229,37460.73875718674
2008,78230,78423.82564536606
2008,78231,92139.20314805706
2008,78232,76551.04494703693
2008,78233,39039.757040309225
2008,78234,42887.02928870293
2008,78236,25708.0
2008,78237,21769.394828045854
2008,78238,34102.1695498423
2008,78239,43006.12533375216
2008,78240,43651.63691735048
2008,78242,24937.198898830007
2008,78244,37119.73869180518
2008,78245,37529.01965779306
2008,78247,50097.44013212221
2008,78248,114562.26081836915
2008,78249,56292.92829178849
2008,78250,44166.466586634655
2008,78251,44219.33815430295
2008,78252,33322.093608454954
2008,78253,56784.19452887538
2008,78254,51754.988373979344
2008,78255,95733.99750933997
2008,78256,97428.33471416736
2008,78257,267729.29074174335
2008,78258,106152.28657668432
2008,78259,78855.89204779563
2008,78260,94726.2854609929
2008,78261,87774.4461420932
2008,78263,53004.90677134445
2008,78264,30781.60173160173
2008,78265,60526.31578947369
2008,78266,109578.00421644413
2008,78268,50515.49295774648
2008,78269,117804.87804878049
2008,78270,56611.24694376528
2008,78278,76901.58172231985
2008,78283,112577.23577235773
2008,78330,45449.186991869916
2008,78332,42696.41509433962
2008,78333,69480.46309696093
2008,78335,46890.243902439026
2008,78336,44388.98045679303
2008,78339,34409.87124463519
2008,78341,40963.01369863014
2008,78342,34044.77611940299
2008,78343,40127.648305084746
2008,78351,30407.50670241287
2008,78355,31852.330724736305
2008,78357,47105.11756569848
2008,78358,37774.117647058825
2008,78359,32825.64102564102
2008,78361,40715.32492725509
2008,78362,44840.0
2008,78363,37922.406825325554
2008,78364,64659.21787709497
2008,78368,36015.99174619551
2008,78370,43707.55597014925
2008,78372,45790.06479481641
2008,78373,74852.40040858019
2008,78374,58337.30583824317
2008,78375,39406.13586559532
2008,78377,49546.27403846154
2008,78379,52193.63057324841
2008,78380,37289.1698735569
2008,78381,58534.74903474903
2008,78382,54078.50863898151
2008,78383,61316.58637302134
2008,78384,33351.96245733788
2008,78387,39225.77519379845
2008,78389,36194.52449567724
2008,78390,39746.85534591195
2008,78393,48237.179487179485
2008,78401,57252.76243093923
2008,78402,56523.62204724409
2008,78403,112664.83516483517
2008,78404,48240.59929494712
2008,78405,21530.54221002059
2008,78406,24883.663366336634
2008,78407,23049.289891395154
2008,78408,25506.39611821791
2008,78409,35541.25113327289
2008,78410,59642.31856738926
2008,78411,50538.077202030785
2008,78412,45927.97910545217
2008,78413,60407.82227784731
2008,78414,66226.63324708927
2008,78415,33118.039676163404
2008,78416,24371.773331296776
2008,78417,28857.625211029826
2008,78418,56624.48914175815
2008,78426,64938.05309734513
2008,78427,63735.922330097084
2008,78460,60538.983050847455
2008,78463,64354.28571428572
2008,78465,28396.825396825396
2008,78466,77902.13523131673
2008,78467,31665.97077244259
2008,78468,54171.19565217391
2008,78469,70937.06293706293
2008,78480,59808.278867102395
2008,78501,37556.106130906795
2008,78502,92078.19181429443
2008,78503,39782.909930715934
2008,78504,61245.689175659136
2008,78505,51404.656319290465
2008,78516,25890.99197304529
2008,78520,30933.62480127186
2008,78521,26817.618376219012
2008,78522,25695.652173913044
2008,78523,54334.11488862837
2008,78526,37240.017802644965
2008,78535,27825.32051282051
2008,78537,24691.907514450868
2008,78538,23403.513909224013
2008,78539,45412.7771088604
2008,78540,48358.466722830664
2008,78541,30519.080494651393
2008,78542,27403.53193596303
2008,78543,23759.37940761636
2008,78545,25789.0625
2008,78547,23870.143149284253
2008,78548,23645.704162976086
2008,78549,19912.06030150754
2008,78550,38069.45380984491
2008,78551,62205.04201680672
2008,78552,43191.85191592423
2008,78553,32681.936041486602
2008,78557,24194.47738438082
2008,78558,23492.33543733093
2008,78559,30794.673343956296
2008,78560,28986.41304347826
2008,78561,23376.470588235294
2008,78562,20898.004434589802
2008,78563,94331.16883116883
2008,78565,19591.26984126984
2008,78566,32454.132778513336
2008,78567,20737.44292237443
2008,78569,31921.419518377694
2008,78570,24910.164321558594
2008,78572,38564.54508363933
2008,78573,31460.800260247233
2008,78574,30019.064600192018
2008,78575,60738.99692937564
2008,78576,27796.4824120603
2008,78577,27719.70178336934
2008,78578,38029.810954920016
2008,78579,21785.265562535693
2008,78580,30561.848663343906
2008,78582,29171.676686706745
2008,78583,31944.51450189155
2008,78584,25014.892685063514
2008,78586,28307.897273088045
2008,78589,26692.064404830362
2008,78592,21604.130808950085
2008,78593,25714.987714987714
2008,78594,23131.609870740307
2008,78595,21378.277153558054
2008,78596,32035.596986089644
2008,78597,83073.17073170732
2008,78599,34476.107226107226
2008,78602,49566.51243493349
2008,78605,51509.41475826972
2008,78606,59337.27810650888
2008,78608,43339.84375
2008,78609,49679.52840300107
2008,78610,61229.67032967033
2008,78611,51003.97614314115
2008,78612,48018.04275348107
2008,78613,69214.08626644133
2008,78615,51367.3835125448
2008,78616,37444.31326249508
2008,78617,33385.6190200058
2008,78619,105035.66121842497
2008,78620,84716.4587770003
2008,78621,44644.96705294251
2008,78623,61290.10989010989
2008,78624,62084.01162790698
2008,78626,47720.40946896993
2008,78627,64167.23163841808
2008,78628,82111.547132003
2008,78629,43435.87154110281
2008,78630,47975.12437810945
2008,78631,45944.896115627824
2008,78632,46429.25659472422
2008,78633,87820.36433827964
2008,78634,52232.9514457174
2008,78636,55042.501517911354
2008,78638,51991.011235955055
2008,78639,43293.81443298969
2008,78640,46007.298403845016
2008,78641,60762.33669918421
2008,78642,62897.53892516324
2008,78643,48830.51432516396
2008,78644,39732.44431834303
2008,78645,72550.75821398484
2008,78646,47641.50943396227
2008,78648,41925.07204610951
2008,78650,48376.119402985074
2008,78652,60630.02806361085
2008,78653,46212.325752017605
2008,78654,54193.69369369369
2008,78655,44927.241962774955
2008,78656,32089.34010152284
2008,78657,123433.04620203603
2008,78659,50830.3946263644
2008,78660,54167.92223572297
2008,78662,45997.00598802395
2008,78663,53536.23188405797
2008,78664,53203.67364374199
2008,78665,67345.02137090391
2008,78666,37628.70861077139
2008,78667,56353.794642857145
2008,78669,107758.05626598466
2008,78671,38169.270833333336
2008,78672,38052.50596658711
2008,78676,69526.52323862704
2008,78680,50408.736349453975
2008,78681,74739.80036825273
2008,78683,49153.00546448088
2008,78691,48379.31034482759
2008,78701,136146.3550361714
2008,78702,30617.985839585755
2008,78703,155819.91733910647
2008,78704,53987.63458554704
2008,78705,43716.23643845866
2008,78708,57555.555555555555
2008,78709,93737.7358490566
2008,78711,69864.66165413534
2008,78714,45962.264150943396
2008,78715,43508.47457627119
2008,78716,176360.0782778865
2008,78717,84774.70314919979
2008,78719,30683.908045977012
2008,78720,70177.5
2008,78721,24925.137072964993
2008,78722,45361.53103891927
2008,78723,38285.26988397511
2008,78724,29389.656185718482
2008,78725,35696.284329563816
2008,78726,81286.9639794168
2008,78727,60111.63982430454
2008,78728,45806.58651332985
2008,78729,52328.818660647106
2008,78730,186967.9977343529
2008,78731,121471.20459484632
2008,78732,148313.70494551552
2008,78733,164105.54371002133
2008,78734,120760.85434173669
2008,78735,150322.3336118073
2008,78736,67017.92215065808
2008,78737,101645.66192969335
2008,78738,167418.75
2008,78739,125637.35769922109
2008,78741,25201.378111614624
2008,78742,25553.191489361703
2008,78744,29757.738315451967
2008,78745,40028.11492337234
2008,78746,240958.2607378229
2008,78747,52891.98325820992
2008,78748,50451.00902122334
2008,78749,66679.45619335347
2008,78750,83194.51272698438
2008,78751,46509.02850320848
2008,78752,31205.002233139796
2008,78753,33554.615181169
2008,78754,46174.90671641791
2008,78755,110692.63157894737
2008,78756,70292.21105527638
2008,78757,55302.98058517911
2008,78758,37485.0485853868
2008,78759,77481.16180963002
2008,78760,53929.33618843683
2008,78761,34591.919191919194
2008,78763,132894.47236180905
2008,78765,77693.50649350649
2008,78766,57036.61327231121
2008,78767,84793.68421052632
2008,78768,98150.98039215687
2008,78801,33712.5854646746
2008,78802,49607.169529499624
2008,78827,25549.060542797495
2008,78829,29562.37218813906
2008,78832,40937.74319066148
2008,78833,32660.550458715596
2008,78834,35388.66259334691
2008,78839,22756.397797214122
2008,78840,35988.63951233029
2008,78841,35725.07869884575
2008,78842,49506.868131868134
2008,78850,42040.54054054054
2008,78852,28395.69369476244
2008,78853,25794.187298170076
2008,78861,42962.4
2008,78870,41580.05249343832
2008,78872,28569.97084548105
2008,78873,40931.34715025907
2008,78877,30030.95975232198
2008,78880,44425.141242937854
2008,78881,30648.42105263158
2008,78884,43690.87523277468
2008,78886,35928.0
2008,78932,59497.05882352941
2008,78933,68282.31797919763
2008,78934,53549.41321803582
2008,78935,56013.586956521736
2008,78940,58230.42998897464
2008,78941,43957.63389288569
2008,78942,49070.8722741433
2008,78944,48790.12345679013
2008,78945,56668.57017351197
2008,78946,42677.33990147783
2008,78947,50589.42872397224
2008,78948,42183.937823834196
2008,78950,69037.71551724138
2008,78953,47376.05042016807
2008,78954,67115.5303030303
2008,78956,46797.678275290215
2008,78957,46865.01901140685
2008,78959,29876.79083094556
2008,78962,54961.42719382835
2008,78963,45422.41379310345
2008,79005,76040.78549848942
2008,79007,52648.860156515824
2008,79008,79703.76712328767
2008,79009,31264.988009592325
2008,79012,71229.58057395143
2008,79013,26074.410163339384
2008,79014,112215.95680863828
2008,79015,54560.35611416601
2008,79019,48960.759493670885
2008,79022,56112.780040733196
2008,79027,38835.77405857741
2008,79029,44433.2889086332
2008,79031,36218.503937007874
2008,79034,64138.88888888889
2008,79035,36251.282051282054
2008,79036,51146.25228519196
2008,79039,45192.09039548023
2008,79040,57012.22826086957
2008,79041,34505.23771152297
2008,79042,42676.95473251029
2008,79043,34479.45205479452
2008,79044,37397.99331103679
2008,79045,37544.88967791022
2008,79052,35985.73975044563
2008,79054,45920.13888888889
2008,79057,36127.41312741313
2008,79059,83513.96648044692
2008,79063,45526.47975077882
2008,79064,35108.67492850334
2008,79065,56708.66823296649
2008,79066,116280.30303030302
2008,79068,51738.87240356083
2008,79070,72657.21964329343
2008,79072,37122.55553445985
2008,79073,36873.801916932905
2008,79079,46611.15736885928
2008,79080,46230.188679245286
2008,79081,53638.730158730155
2008,79083,49711.977186311786
2008,79084,48743.32648870636
2008,79086,52687.84838350056
2008,79087,40425.992779783395
2008,79088,35529.13968547641
2008,79092,53843.80952380953
2008,79095,42229.52295229523
2008,79096,89836.64459161148
2008,79097,47475.22935779816
2008,79101,58474.698795180724
2008,79102,41303.57142857143
2008,79103,31254.725274725275
2008,79104,24588.91454965358
2008,79105,151856.7454798331
2008,79106,43587.48151798916
2008,79107,23808.697681655514
2008,79108,39571.05943152455
2008,79109,58651.973396766836
2008,79110,39944.948720971355
2008,79111,35618.11722912966
2008,79114,51385.98130841122
2008,79116,68306.01092896175
2008,79117,28260.47904191617
2008,79118,54787.93555638816
2008,79119,87517.75087215268
2008,79120,50242.42424242424
2008,79121,102960.16839378238
2008,79124,101347.44525547445
2008,79159,110752.86415711947
2008,79201,38475.69304941744
2008,79225,40162.735849056604
2008,79226,36903.46907993967
2008,79227,34540.30874785592
2008,79235,39532.80680437424
2008,79241,36719.07957813998
2008,79244,43928.34890965732
2008,79245,34084.67741935484
2008,79248,36412.48097412481
2008,79250,38934.272300469485
2008,79252,37864.44616576297
2008,79257,36500.0
2008,79311,44956.89045936396
2008,79312,31961.53846153846
2008,79313,34349.095966620305
2008,79316,42540.62863795111
2008,79322,48104.534005037785
2008,79323,62491.491887613774
2008,79325,42339.80582524272
2008,79329,48166.32860040568
2008,79331,45134.83382414809
2008,79336,50253.77030162413
2008,79339,35734.27260812582
2008,79343,43183.67346938775
2008,79345,45113.15789473684
2008,79346,36602.72638753652
2008,79347,41663.5446685879
2008,79350,36567.25146198831
2008,79351,49708.5514834206
2008,79355,58256.08194622279
2008,79356,63177.64578833694
2008,79357,37339.75659229209
2008,79358,54483.365949119376
2008,79359,45725.42072630647
2008,79360,45506.57894736842
2008,79363,47435.609334485736
2008,79364,37913.16931982634
2008,79366,106179.92424242424
2008,79367,35887.00564971752
2008,79370,42375.37993920973
2008,79371,42664.31095406361
2008,79372,49832.55086071987
2008,79373,41514.03887688985
2008,79379,39842.10526315789
2008,79381,44961.73469387755
2008,79382,55668.75217240181
2008,79401,27380.521554018094
2008,79403,25834.873504014544
2008,79404,24904.926108374384
2008,79407,51605.22496371553
2008,79408,76111.70212765958
2008,79410,44912.37402015678
2008,79411,23160.919540229886
2008,79412,27462.816455696204
2008,79413,44760.78799249531
2008,79414,32474.89258861439
2008,79415,24299.27224120006
2008,79416,51167.96753044021
2008,79423,56845.325701826114
2008,79424,79803.6152135485
2008,79452,42665.74585635359
2008,79453,79942.52873563218
2008,79464,109243.56435643564
2008,79490,48743.9446366782
2008,79493,54275.74750830565
2008,79501,38561.23822341857
2008,79502,37632.042253521126
2008,79504,39974.51146983857
2008,79506,51860.54421768708
2008,79508,49638.752052545155
2008,79510,40584.2431395692
2008,79511,53263.15789473684
2008,79512,43793.286942284074
2008,79520,39817.02544031311
2008,79521,36992.76315789474
2008,79525,42034.72222222222
2008,79526,54180.69306930693
2008,79528,41447.36842105263
2008,79529,36946.88644688645
2008,79530,35859.25925925926
2008,79532,39147.22222222222
2008,79536,40506.01872492198
2008,79541,47191.95046439629
2008,79543,42187.25099601594
2008,79545,48283.91959798995
2008,79546,43409.313725490196
2008,79547,32559.766763848398
2008,79549,50613.803230543315
2008,79550,111101.66358595194
2008,79553,36049.57038995373
2008,79556,41761.759425493714
2008,79561,36837.1335504886
2008,79562,58285.80521960535
2008,79563,31587.561374795416
2008,79567,35871.253405994554
2008,79601,38543.79465467055
2008,79602,54546.16132167153
2008,79603,29362.604013705335
2008,79604,140231.08665749655
2008,79605,43654.38026296351
2008,79606,60685.22257475243
2008,79607,27420.37671232877
2008,79608,92063.38028169014
2008,79701,67511.52190427957
2008,79702,381367.92452830187
2008,79703,43912.74509803922
2008,79704,143143.22250639385
2008,79705,101289.47740112995
2008,79706,55782.10880538418
2008,79707,114002.91869353718
2008,79708,156696.20253164557
2008,79710,214292.27557411275
2008,79712,38946.00431965443
2008,79713,75600.0
2008,79714,59838.68884224124
2008,79718,38864.96350364963
2008,79720,47469.61673099363
2008,79721,76092.79475982532
2008,79731,50919.345412039744
2008,79734,61326.98412698413
2008,79735,44090.66611842105
2008,79739,77503.41685649203
2008,79744,55776.068376068375
2008,79745,55697.379197379196
2008,79752,46738.84657236126
2008,79756,54568.0123425045
2008,79758,65038.105046343975
2008,79760,83333.01158301158
2008,79761,47061.81032487075
2008,79762,60549.16250367323
2008,79763,39197.520783847984
2008,79764,43197.75092714439
2008,79765,115444.36997319035
2008,79766,39623.13803376365
2008,79768,92862.67166042447
2008,79769,58057.33944954129
2008,79772,38937.65774861181
2008,79778,70179.10447761194
2008,79782,56618.527042577676
2008,79789,50897.19626168224
2008,79821,28949.652777777777
2008,79830,39184.086021505376
2008,79831,53837.5
2008,79835,26572.271986970685
2008,79836,30952.95124037639
2008,79838,24685.820468839338
2008,79839,21763.826606875933
2008,79843,45918.91891891892
2008,79845,29309.803921568626
2008,79848,67203.43137254902
2008,79849,21187.867813490266
2008,79852,28784.660766961653
2008,79853,23998.37000814996
2008,79855,27806.660499537466
2008,79901,20059.185606060608
2008,79902,42322.66920071798
2008,79903,27272.842318400406
2008,79904,30838.5814497272
2008,79905,20108.631246296663
2008,79906,34658.0011554015
2008,79907,23650.3433860854
2008,79908,46864.27145708583
2008,79911,72119.76047904191
2008,79912,67171.86660344555
2008,79913,82094.92847854356
2008,79915,23425.704313138867
2008,79916,21017.386091127097
2008,79917,22356.521739130436
2008,79922,106027.15283165245
2008,79924,31390.975629373443
2008,79925,39248.537024532976
2008,79927,23861.816502869206
2008,79928,33652.652528142295
2008,79930,26605.06284298106
2008,79932,53516.71266482674
2008,79934,44410.48410197651
2008,79935,37906.074461136515
2008,79936,38860.63675518906
2008,79938,36417.62767710049
2008,79995,28730.569948186527
2008,79996,31960.17699115044
2008,79997,42570.17543859649
2009,75001,74708.27943078913
2009,75002,73362.83746043568
2009,75006,45647.98876608081
2009,75007,61257.234989183235
2009,75009,69722.45508982036
2009,75010,66669.07941686206
2009,75013,108895.62475364604
2009,75019,106733.79279430717
2009,75020,42792.37009427757
2009,75021,41368.93718526371
2009,75022,138674.3424765775
2009,75023,62669.263714233646
2009,75024,127720.88464130368
2009,75025,87249.78936632522
2009,75028,90013.7908389427
2009,75032,96128.59851749698
2009,75034,114981.9266719553
2009,75035,80209.75954025306
2009,75038,57405.05950153431
2009,75039,82218.94943544429
2009,75040,38900.80012429115
2009,75041,34088.57671601615
2009,75042,31656.016624456133
2009,75043,44371.203599550056
2009,75044,58180.823781860054
2009,75048,65756.89445121276
2009,75050,38033.29752953813
2009,75051,32569.58762886598
2009,75052,48041.21863799283
2009,75054,79159.25925925926
2009,75056,67098.56170251139
2009,75057,35837.21353219353
2009,75058,58060.402684563756
2009,75060,35576.395005440136
2009,75061,33732.44210129919
2009,75062,46315.37274040138
2009,75063,79221.16239113691
2009,75065,57249.58779884584
2009,75067,44319.64725623906
2009,75068,60700.81135902637
2009,75069,62317.611393119005
2009,75070,85950.59404412899
2009,75071,69623.00848334368
2009,75074,47788.21017549341
2009,75075,63657.40683708038
2009,75076,53342.02726733847
2009,75077,85622.96685826097
2009,75078,110687.85988483686
2009,75080,61130.929791271345
2009,75081,52089.14327467576
2009,75082,95301.312335958
2009,75087,78095.9987347778
2009,75088,63162.13379973765
2009,75089,62057.636435021595
2009,75090,35884.73383194017
2009,75092,49834.25529694186
2009,75093,137595.3731004763
2009,75094,96726.66582693034
2009,75098,58200.88604479449
2009,75102,38846.153846153844
2009,75103,46482.764976958526
2009,75104,52659.01705930138
2009,75105,43500.0
2009,75109,52870.92651757188
2009,75110,37083.446835557974
2009,75114,52982.71155595996
2009,75115,49191.8503612915
2009,75116,39061.81285120938
2009,75117,43752.223634053364
2009,75119,41703.16918576304
2009,75124,39133.02752293578
2009,75125,36440.84455769931
2009,75126,60965.83982990787
2009,75127,34727.41194486983
2009,75134,33797.96493808999
2009,75135,50955.84524810765
2009,75137,49391.795344549435
2009,75140,41897.80750650316
2009,75141,33065.72438162544
2009,75142,45187.90637191157
2009,75143,40518.69830996045
2009,75144,40279.90617670055
2009,75146,38917.80499293453
2009,75147,40734.25651170458
2009,75148,37458.69565217391
2009,75149,37642.70011638432
2009,75150,37842.84155560751
2009,75152,48412.66598569969
2009,75153,32946.42857142857
2009,75154,51256.29875943215
2009,75155,34294.95614035088
2009,75156,39962.48382923674
2009,75158,50819.250139899275
2009,75159,39622.9091995221
2009,75160,43615.80516898608
2009,75161,44135.60016386727
2009,75163,46607.883817427384
2009,75165,49174.39751230889
2009,75166,66500.70323488045
2009,75167,64155.03144654088
2009,75169,40842.204025929714
2009,75172,28404.50928381963
2009,75173,51978.04154302671
2009,75180,30074.240849786398
2009,75181,53430.44594466103
2009,75182,101939.11519929917
2009,75189,53124.36115843271
2009,75201,190436.67296786388
2009,75202,72063.12292358805
